id,comment_text,harmful_label_binary,clear_text,clear_text_sw,clear_text_spell,txt_len,cap_n,cap_mean,num_n,num_mean,sen_n
cc8a5fb05dae04e9,""": Dear Zayd, what """"Salafi"""" advocate and what they practice are two different things.  My mother's family ranges from Barelwi to Tafdheelies and Shias.  My father's family ranges from Barelwi's to Deobandies and Salafies.  What sickens me is the will of a Salafi to kill in cold blood what he considers a """"Biddati"""", """"Mushrik"""", """"Kafir"""", """"Qabar Parast"""" etc.  Recently Allama Hassan Turabi, a Shia scholar who did much for peace between Shias and Sunnies, was killed by an 18 year old suicide bomber who was a student in a Salafi Madrassa.  Before that a couple of suicide bombers killed 72 Barelwies during their Maghrib prayers.  Their fault?  they were celebrating the Prophet Muhammed's birthday which seems a sin punishable by death.  Before that, a couple of suicide bombers blew scores of visitors to the Shrine of Bari Imam who is revered by both Shias and Sunnies.  Their sin?  They were reading holy Quran for the soul of the saint.  In all three incidents the victims were non militants and many were women and children.  I can not tell you how sick I felt when I saw the Salafi's joy on the death of all those """"Kuffars"""".  May Allah send all those sickos to hell with their suicide bombers and the Saudi Fianciers 

""",0,Dear Zayd what Salafi advocate and what they practice are two different things My mother s family ranges from Barelwi to Tafdheelies and Shias My father s family ranges from Barelwi s to Deobandies and Salafies What sickens me is the will of a Salafi to kill in cold blood what he considers a Biddati Mushrik Kafir Qabar Parast etc Recently Allama Hassan Turabi a Shia scholar who did much for peace between Shias and Sunnies was killed by an 18 year old suicide bomber who was a student in a Salafi Madrassa Before that a couple of suicide bombers killed 72 Barelwies during their Maghrib prayers Their fault they were celebrating the Prophet Muhammed s birthday which seems a sin punishable by death Before that a couple of suicide bombers blew scores of visitors to the Shrine of Bari Imam who is revered by both Shias and Sunnies Their sin They were reading holy Quran for the soul of the saint In all three incidents the victims were non militants and many were women and children I can not tell you how sick I felt when I saw the Salafi s joy on the death of all those Kuffars May Allah send all those sickos to hell with their suicide bombers and the Saudi Fianciers,Dear Zayd Salafi advocate practice two different things My mother family ranges Barelwi Tafdheelies Shias My father family ranges Barelwi Deobandies Salafies What sickens Salafi kill cold blood considers Biddati Mushrik Kafir Qabar Parast etc Recently Allama Hassan Turabi Shia scholar much peace Shias Sunnies killed 18 year old suicide bomber student Salafi Madrassa Before couple suicide bombers killed 72 Barelwies Maghrib prayers Their fault celebrating Prophet Muhammed birthday seems sin punishable death Before couple suicide bombers blew scores visitors Shrine Bari Imam revered Shias Sunnies Their sin They reading holy Quran soul saint In three incidents victims non militants many women children I tell sick I felt I saw Salafi joy death Kuffars May Allah send sickos hell suicide bombers Saudi Fianciers,Dear and Salafi advocate practice two different things My mother family ranges Barelwi Tafdheelies Shias My father family ranges Barelwi Deobandies Salafies What sickens Salafi kill cold blood considers Biddati Mushrik Kafir Qabar Parast etc Recently Allama asian Turbo Shia scholar much peace Shias Bunnies killed 18 year old suicide bomber student Salafi Madrassa Before couple suicide bombers killed 72 Barelwies Maghrib prayers Their fault celebrating Prophet Muhammed birthday seems sin punishable death Before couple suicide bombers blew scores visitors Shrine Bari Imam revered Shias Bunnies Their sin They reading holy Quran soul saint In three incidents victims non militants many women children I tell sick I felt I saw Salafi joy death Buffers May Allah send sickos hell suicide bombers Saudi Financiers,123,3,0.024390243902439025,2,0.016260162601626018,15
3027e89114dbfae6,"""
 Howdy 
Hey Frey - Thanks for the shout-out!  We both have days!  We are part of a select group... David '''''' """,0,Howdy Hey Frey Thanks for the shout out We both have days We are part of a select group David,Howdy Hey Frey Thanks shout We days We part select group David,Howdy Hey Frey Thanks shout We days We part select group David,12,0,0.0,0,0.0,6
17f11e76f478ca70,"Also Alvarez doesn't mention it, but I think most would find it interesting that it opens with a long introductory chapter on Singlish which referred to a form of Chinese writing that would be imposed on the conquered peoples of Australia and North America which was the subject of a scholarly group convened under authority of the Empire of Japan in 1942/3 and the documents of which DeFrancis found in Japan after the war. 72.228.150.44",0,Also Alvarez doesn t mention it but I think most would find it interesting that it opens with a long introductory chapter on Singlish which referred to a form of Chinese writing that would be imposed on the conquered peoples of Australia and North America which was the subject of a scholarly group convened under authority of the Empire of Japan in 1942 3 and the documents of which DeFrancis found in Japan after the war 72 228 150 44,Also Alvarez mention I think would find interesting opens long introductory chapter Singlish referred form Chinese writing would imposed conquered peoples Australia North America subject scholarly group convened authority Empire Japan 1942 3 documents DeFrancis found Japan war 72 228 150 44,Also Alvarez mention I think would find interesting opens long introductory chapter English referred form Chinese writing would imposed conquered peoples Australia North America subject scholarly group convened authority Empire Japan 1942 a documents DeFrancis found Japan war 72 228 150 44,42,1,0.023809523809523808,5,0.11904761904761904,6
6fb4914e45ba55ab,"Not knowing how to post my own two bits, I've added them here:  In Iowa, during high school, I was taught that the American Dream (in general terms) was to leave future generations in a better world.  Dan",0,Not knowing how to post my own two bits I ve added them here In Iowa during high school I was taught that the American Dream in general terms was to leave future generations in a better world Dan,Not knowing post two bits I added In Iowa high school I taught American Dream general terms leave future generations better world Dan,Not knowing post two bits I added In Iowa high school I taught American Dream general terms leave future generations better world Dan,23,2,0.08695652173913043,0,0.0,2
f2c351f6c045f72b,"""

Agree strongly with BilCat. The comparable list should be there to illustrate what might be in the air at the same time, doing a broadly similar job, on the same side, on the opposing side, or neutral. The facts (hopefully) in those articles should make it clear how comparable planes are, and importantly make it clear to what degree one can really know and to what degree of generality. Incidentally this article just suggests that the F-22 is invincible, which I suspect was the intention. Almost makes me WANT some afghan to shoot one down with a catapulted rock in the fanblades ;). In reality however, it might get sand in the gearbox like those helicopters did in the desert.

We could always relabel the section """"Contemporary Aircraft"""" or """"Projected Allied & Hostile Combatants""""...""",0,Agree strongly with BilCat The comparable list should be there to illustrate what might be in the air at the same time doing a broadly similar job on the same side on the opposing side or neutral The facts hopefully in those articles should make it clear how comparable planes are and importantly make it clear to what degree one can really know and to what degree of generality Incidentally this article just suggests that the F 22 is invincible which I suspect was the intention Almost makes me WANT some afghan to shoot one down with a catapulted rock in the fanblades In reality however it might get sand in the gearbox like those helicopters did in the desert We could always relabel the section Contemporary Aircraft or Projected Allied Hostile Combatants,Agree strongly BilCat The comparable list illustrate might air time broadly similar job side opposing side neutral The facts hopefully articles make clear comparable planes importantly make clear degree one really know degree generality Incidentally article suggests F 22 invincible I suspect intention Almost makes WANT afghan shoot one catapulted rock fanblades In reality however might get sand gearbox like helicopters desert We could always relabel section Contemporary Aircraft Projected Allied Hostile Combatants,Agree strongly BilLet The comparable list illustrate might air time broadly similar job side opposing side neutral The facts hopefully articles make clear comparable planes importantly make clear degree one really know degree generality Incidentally article suggests OF 22 invincible I suspect intention Almost makes WANT afghan shoot one catapulted rock fanblades In reality however might get sand gearbox like helicopters desert We could always relabel section Contemporary Aircraft Projected Allied Hostile Combatants,73,3,0.0410958904109589,1,0.0136986301369863,10
c15768ff8598179c,"""

 Yo 

So how are all those repeated """"checkuser"""" requests and blocks going for you?  Are they making you feel worthwhile like the person you report to the authorities only to have him reappaear minutes later, every single day, countless times, for year and year?  Having fun?  

Oh yeah, this migh violate some Wikipedia guideline, but I gotta say:  GO BOLLOCKS OFF ~~""",1,Yo So how are all those repeated checkuser requests and blocks going for you Are they making you feel worthwhile like the person you report to the authorities only to have him reappaear minutes later every single day countless times for year and year Having fun Oh yeah this migh violate some Wikipedia guideline but I gotta say GO BOLLOCKS OFF,Yo So repeated checkuser requests blocks going Are making feel worthwhile like person report authorities reappaear minutes later every single day countless times year year Having fun Oh yeah migh violate Wikipedia guideline I got ta say GO BOLLOCKS OFF,To So repeated checkuser requests blocks going Are making feel worthwhile like person report authorities reappaear minutes later every single day countless times year year Having fun Of yeah high violate Wikipedia guideline I got to say GO BOLLOCKS OFF,40,4,0.1,0,0.0,7
ae41d6df16f9cc08,"Whoa! (Pint of blood) 

FB! You completely misunderstood me!
Yas and I have settled our differences earlier, see s/his talk.
I was completely uninvolved with Hamas and had s/his talk on my watchlist due to our previous disagreements over Cat:Anit-arab people
The comment was absolutely not a personal attack against s/him, particularly since I don't have any reason to believe s/he is palestinian, rather it was a friendly and and obviously preposterous comment, made with the intention of fostering dialogue on the extent of Jew-Zionist world domination of Wikipedia.
Finally, even if you were justified in suspending AGF and interpreting my facetious comment as a P.A., surely something like  would have sufficed!
-  talk/email",0,Whoa Pint of blood FB You completely misunderstood me Yas and I have settled our differences earlier see s his talk I was completely uninvolved with Hamas and had s his talk on my watchlist due to our previous disagreements over Cat Anit arab people The comment was absolutely not a personal attack against s him particularly since I don t have any reason to believe s he is palestinian rather it was a friendly and and obviously preposterous comment made with the intention of fostering dialogue on the extent of Jew Zionist world domination of Wikipedia Finally even if you were justified in suspending AGF and interpreting my facetious comment as a P A surely something like would have sufficed talk email,Whoa Pint blood FB You completely misunderstood Yas I settled differences earlier see talk I completely uninvolved Hamas talk watchlist due previous disagreements Cat Anit arab people The comment absolutely personal attack particularly since I reason believe palestinian rather friendly obviously preposterous comment made intention fostering dialogue extent Jew Zionist world domination Wikipedia Finally even justified suspending AGF interpreting facetious comment P A surely something like would sufficed talk email,Whoa Pint blood FEB You completely misunderstood as I settled differences earlier see talk I completely uninvolved Hamas talk watchlist due previous disagreements Cat Unit arab people The comment absolutely personal attack particularly since I reason believe palestinian rather friendly obviously preposterous comment made intention fostering dialogue extent Jew Zionist world domination Wikipedia Finally even justified suspending AGE interpreting facetious comment A A surely something like would sufficed talk email,70,7,0.1,0,0.0,16
1951e737ec9bf286,"""

I DON'T WANT TO BE BLOCKED AS I'M PART OF A COLLEGE - THIS WASNT REALLY MY FAULT BUT MAYBE OTHER LIBRARY USERS.
I JUST WANT TO MAKE A CONTRIBUTION TO THE YETI PAGE AND HOW IN SOME COUNTRIES LIKE BANGLADESH AND PAKISTAN etc, THE YETI CAN ALSO BE REFFERED TO AS """"JOBRAN""""

CHEERS""",0,I DON T WANT TO BE BLOCKED AS I M PART OF A COLLEGE THIS WASNT REALLY MY FAULT BUT MAYBE OTHER LIBRARY USERS I JUST WANT TO MAKE A CONTRIBUTION TO THE YETI PAGE AND HOW IN SOME COUNTRIES LIKE BANGLADESH AND PAKISTAN etc THE YETI CAN ALSO BE REFFERED TO AS JOBRAN CHEERS,I DON T WANT TO BE BLOCKED AS I M PART OF A COLLEGE THIS WASNT REALLY MY FAULT BUT MAYBE OTHER LIBRARY USERS I JUST WANT TO MAKE A CONTRIBUTION TO THE YETI PAGE AND HOW IN SOME COUNTRIES LIKE BANGLADESH AND PAKISTAN etc THE YETI CAN ALSO BE REFFERED TO AS JOBRAN CHEERS,I DON TO WANT TO BE BLOCKED AS I A PART OF A COLLEGE THIS WANT REALLY MY FAULT BUT MAYBE OTHER LIBRARY USERS I JUST WANT TO MAKE A CONTRIBUTION TO THE YETI PAGE AND HOW IN SOME COUNTRIES LIKE BANGLADESH AND PAKISTAN etc THE YETI CAN ALSO BE OFFERED TO AS JORDAN CHEERS,55,54,0.9818181818181818,0,0.0,4
f5275ee54c614cf9,Editing this because i wanna edit something,0,Editing this because i wanna edit something,Editing wan na edit something,Editing wan a edit something,5,0,0.0,0,0.0,1
013ad5246f4b953b,"F**K ALL RIDES AT WORLDS OF FUN  

I hate all rides at Worlds of Fun because they are sh_tty and boring. All ride operators at WOF should be fired sued and hanged. Burn all WOF coasters. Arrest all WOF park operators! Assassinate all WOF customers! I heard that a boy died on Timberwolf on August, 2014. That's stupid! Worlds of Fun should have nown better to built that sh_t ride. Worlds Of Fun cares about money and prophet moar than they're customers. Burn that sh_t park down! F**K YOU RIDES! WorldS Of Fun is dangerouser than GRround Zero and Area 51. 

Worlds of Fun should burn in Hell!",1,F K ALL RIDES AT WORLDS OF FUN I hate all rides at Worlds of Fun because they are shtty and boring All ride operators at WOF should be fired sued and hanged Burn all WOF coasters Arrest all WOF park operators Assassinate all WOF customers I heard that a boy died on Timberwolf on August 2014 That s stupid Worlds of Fun should have nown better to built that sht ride Worlds Of Fun cares about money and prophet moar than they re customers Burn that sht park down F K YOU RIDES WorldS Of Fun is dangerouser than GRround Zero and Area 51 Worlds of Fun should burn in Hell,F K ALL RIDES AT WORLDS OF FUN I hate rides Worlds Fun shtty boring All ride operators WOF fired sued hanged Burn WOF coasters Arrest WOF park operators Assassinate WOF customers I heard boy died Timberwolf August 2014 That stupid Worlds Fun nown better built sht ride Worlds Of Fun cares money prophet moar customers Burn sht park F K YOU RIDES WorldS Of Fun dangerouser GRround Zero Area 51 Worlds Fun burn Hell,OF A ALL RIDES AT WORLDS OF FUN I hate rides Worlds Fun shtty boring All ride operators OF fired sued hanged Burn OF coasters Arrest OF park operators Assassinate OF customers I heard boy died Timberwolf August 2014 That stupid Worlds Fun now better built she ride Worlds Of Fun cares money prophet mar customers Burn she park OF A YOU RIDES WorldS Of Fun dangerous GRround Zero Area 51 Worlds Fun burn Hell,75,18,0.24,2,0.02666666666666667,15
d923691b88dfb1c8,"""
Yes they can, I'm not sure why I made that note - the page owner certainly didn't seem to mind. ÃÂ¢ÃÂÃÂ  Talk """,0,Yes they can I m not sure why I made that note the page owner certainly didn t seem to mind Ã Ã Ã Talk,Yes I sure I made note page owner certainly seem mind Ã Ã Ã Talk,Yes I sure I made note page owner certainly seem mind A A A Talk,15,5,0.3333333333333333,0,0.0,3
a3e2a994544ec26a,"Welcome!

Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or ask your question and then place {{helpme}} before the question on your talk page. Again, welcome!ÃÂÃÂ  ÃÂÃÂ |ÃÂÃÂ T@lk",0,Welcome Hello and welcome to Wikipedia Thank you for your contributions I hope you like the place and decide to stay Here are some pages that you might find helpful The five pillars of Wikipedia How to edit a page Help pages Tutorial How to write a great article Manual of Style I hope you enjoy editing here and being a Wikipedian Please sign your name on talk pages using four tildes this will automatically produce your name and the date If you need help check out Wikipedia Questions ask me on my talk page or ask your question and then place helpme before the question on your talk page Again welcome Ã Ã Ã Ã Ã Ã T lk,Welcome Hello welcome Wikipedia Thank contributions I hope like place decide stay Here pages might find helpful The five pillars Wikipedia How edit page Help pages Tutorial How write great article Manual Style I hope enjoy editing Wikipedian Please sign name talk pages using four tildes automatically produce name date If need help check Wikipedia Questions ask talk page ask question place helpme question talk page Again welcome Ã Ã Ã Ã Ã Ã T lk,Welcome Hello welcome Wikipedia Thank contributions I hope like place decide stay Here pages might find helpful The five pillars Wikipedia How edit page Help pages Tutorial How write great article Manual Style I hope enjoy editing Wikipedian Please sign name talk pages using four tildes automatically produce name date If need help check Wikipedia Questions ask talk page ask question place help question talk page Again welcome A A A A A A TO la,76,9,0.11842105263157894,0,0.0,17
1e7e112f942c45d1,FUCK YOU DUMBASS ITS AN OPINION 68.205.182.184,1,FUCK YOU DUMBASS ITS AN OPINION 68 205 182 184,FUCK YOU DUMBASS ITS AN OPINION 68 205 182 184,FUCK YOU DUMAS ITS AN OPINION 68 205 182 184,10,6,0.6,4,0.4,4
3f7d658747f7fc56,go fuck yourself XD 95.114.245.254,1,go fuck yourself XD 95 114 245 254,go fuck XD 95 114 245 254,go fuck CD 95 114 245 254,7,1,0.14285714285714285,4,0.5714285714285714,4
31632f6d1f95611c,(PUNCH (100x)) & (GUNSHOTS AND KILLS HIM(100x)) 2602:252:D2D:4170:DEA:9F7B:2752:4C92,1,PUNCH 100x GUNSHOTS AND KILLS HIM 100x 2602 252 D2D 4170 DEA 9F7B 2752 4C92,PUNCH 100x GUNSHOTS AND KILLS HIM 100x 2602 252 D2D 4170 DEA 9F7B 2752 4C92,PUNCH 100x GUNSHOTS AND KILLS HIM 100x 2602 252 D2D 4170 DE 9F7B 2752 4C92,15,9,0.6,4,0.26666666666666666,1
57345cbf90b38e2d,"B-5? 

Excuse me but what do you mean by contributing in a profeshionall level of bullshit?
User 8th sinn",1,B 5 Excuse me but what do you mean by contributing in a profeshionall level of bullshit User 8th sinn,B 5 Excuse mean contributing profeshionall level bullshit User 8th sinn,A a Excuse mean contributing professional level bullshit User eth sign,11,1,0.09090909090909091,0,0.0,4
e7eaa75efa0b0d5b,"""
Please read through the sources before commenting on it. There has been no copy-paste job, but a quote has indeed been added from a second source. Read the sources. May god give more knowledge to all of us.  

This is the source added into the article. It concludes with this:

""""Their attack on """"the masculine voice of rights, autonomy and abstraction"""" bodes ill for a liberal society... Their effort to abolish male privilege while preserving and expanding
female privilege is likely to create the very backlash feminists fear. Moreover, most women do not want their brothers,husbands, or sons to live under a legal system that presumes them guilty; nor do they believe that sex is rape, freedom is a male plot, and an abused woman can be her own judge, jury, and executioner.""""

Unless anyone can come up with a formula that converts above statement into 'Feminism calls for equality', I suggest refrain from adding that statement without proper source.  """,0,Please read through the sources before commenting on it There has been no copy paste job but a quote has indeed been added from a second source Read the sources May god give more knowledge to all of us This is the source added into the article It concludes with this Their attack on the masculine voice of rights autonomy and abstraction bodes ill for a liberal society Their effort to abolish male privilege while preserving and expanding female privilege is likely to create the very backlash feminists fear Moreover most women do not want their brothers husbands or sons to live under a legal system that presumes them guilty nor do they believe that sex is rape freedom is a male plot and an abused woman can be her own judge jury and executioner Unless anyone can come up with a formula that converts above statement into Feminism calls for equality I suggest refrain from adding that statement without proper source,Please read sources commenting There copy paste job quote indeed added second source Read sources May god give knowledge us This source added article It concludes Their attack masculine voice rights autonomy abstraction bodes ill liberal society Their effort abolish male privilege preserving expanding female privilege likely create backlash feminists fear Moreover women want brothers husbands sons live legal system presumes guilty believe sex rape freedom male plot abused woman judge jury executioner Unless anyone come formula converts statement Feminism calls equality I suggest refrain adding statement without proper source,Please read sources commenting There copy paste job quote indeed added second source Read sources May god give knowledge us This source added article It concludes Their attack masculine voice rights autonomy abstraction bodes ill liberal society Their effort abolish male privilege preserving expanding female privilege likely create backlash feminists fear Moreover women want brothers husbands sons live legal system presumes guilty believe sex rape freedom male plot abused woman judge jury executioner Unless anyone come formula converts statement Feminism calls equality I suggest refrain adding statement without proper source,90,1,0.011111111111111112,0,0.0,16
6546e840b5174598,If you have a chance to read this you should instead of acting like a dick...i have faith that you can do this...the easiest way...stop acting like a dick and BTW happy new year to you.,1,If you have a chance to read this you should instead of acting like a dick i have faith that you can do this the easiest way stop acting like a dick and BTW happy new year to you,If chance read instead acting like dick faith easiest way stop acting like dick BTW happy new year,If chance read instead acting like dick faith easiest way stop acting like dick BOW happy new year,18,1,0.05555555555555555,0,0.0,4
3c65ed763cc85b91,"Keep this for record from:

From: Lika Valentino (valentino669@msn.com) 
Sent:Sun 4/06/08 8:51 PM
To: washington.field@ic.fbi.gov (washington.field@ic.fbi.gov); FBI OFFICE (newyork@fbi.gov)

Send this to me Mark Mershon who is on with her at this moment, battling with an editing war on wikipedia.org under Ali Khamenei.
 

Make sure the person who keeps on removing lika valentino diplomat aka alla khameini etc.., posts with my legal authorizations this person higlighted is removed himself not Lika, bye bye, do not ever remove our intelligence postings on WIKPEDIA make a last statement to this person following this line

This is the last warning you will receive for your disruptive edits.
The next time you vandalize Wikipedia, you will be blocked from editing. OhNoitsJamie Talk",0,Keep this for record from From Lika Valentino valentino669 msn com Sent Sun 4 06 08 8 51 PM To washington field ic fbi gov washington field ic fbi gov FBI OFFICE newyork fbi gov Send this to me Mark Mershon who is on with her at this moment battling with an editing war on wikipedia org under Ali Khamenei Make sure the person who keeps on removing lika valentino diplomat aka alla khameini etc posts with my legal authorizations this person higlighted is removed himself not Lika bye bye do not ever remove our intelligence postings on WIKPEDIA make a last statement to this person following this line This is the last warning you will receive for your disruptive edits The next time you vandalize Wikipedia you will be blocked from editing OhNoitsJamie Talk,Keep record From Lika Valentino valentino669 msn com Sent Sun 4 06 08 8 51 PM To washington field ic fbi gov washington field ic fbi gov FBI OFFICE newyork fbi gov Send Mark Mershon moment battling editing war wikipedia org Ali Khamenei Make sure person keeps removing lika valentino diplomat aka alla khameini etc posts legal authorizations person higlighted removed Lika bye bye ever remove intelligence postings WIKPEDIA make last statement person following line This last warning receive disruptive edits The next time vandalize Wikipedia blocked editing OhNoitsJamie Talk,Keep record From Like Valentino valentino669 man com Sent Sun a 06 08 a 51 PM To washington field in fri gov washington field in fri gov FRI OFFICE network fri gov Send Mark Version moment battling editing war wikipedia org Ali Khamenei Make sure person keeps removing like valentino diplomat aka all khameini etc posts legal authorizations person higlighted removed Like bye bye ever remove intelligence postings WIKPEDIA make last statement person following line This last warning receive disruptive edits The next time vandalize Wikipedia blocked editing OhNoitsJamie Talk,90,4,0.044444444444444446,3,0.03333333333333333,23
3a2febd5c1b6da63,"""

 Please do not vandalize pages, as you did with this edit to Pica (disorder). If you continue to do so, you will be blocked from editing.    [[User talk:OllieFury|Fury]] Get ready for October 31 """,0,Please do not vandalize pages as you did with this edit to Pica disorder If you continue to do so you will be blocked from editing User talk OllieFury Fury Get ready for October 31,Please vandalize pages edit Pica disorder If continue blocked editing User talk OllieFury Fury Get ready October 31,Please vandalize pages edit Pica disorder If continue blocked editing User talk OllieFury Fury Get ready October 31,18,0,0.0,1,0.05555555555555555,4
9a7ec25a0f769b6e,"I don't know what mental illnes you have, but please stay the fuck away from the reference desk with your vandalism. Do not remove this or I will add it again and again until you give up. I can keep this up forever. I will not have some bully removin 

I don't know what mental illnes you have, but please stay the fuck away from the reference desk with your vandalism. Do not remove this or I will add it again and again until you give up. I can keep this up forever. I will not have some bully removing my questions and I will get you banned if you keep this up. Is this perfectly clear? Do not ever touch any of my genuine questions again.",1,I don t know what mental illnes you have but please stay the fuck away from the reference desk with your vandalism Do not remove this or I will add it again and again until you give up I can keep this up forever I will not have some bully removin I don t know what mental illnes you have but please stay the fuck away from the reference desk with your vandalism Do not remove this or I will add it again and again until you give up I can keep this up forever I will not have some bully removing my questions and I will get you banned if you keep this up Is this perfectly clear Do not ever touch any of my genuine questions again,I know mental illnes please stay fuck away reference desk vandalism Do remove I add give I keep forever I bully removin I know mental illnes please stay fuck away reference desk vandalism Do remove I add give I keep forever I bully removing questions I get banned keep Is perfectly clear Do ever touch genuine questions,I know mental illnes please stay fuck away reference desk vandalism Do remove I add give I keep forever I bully removin I know mental illnes please stay fuck away reference desk vandalism Do remove I add give I keep forever I bully removing questions I get banned keep Is perfectly clear Do ever touch genuine questions,57,9,0.15789473684210525,0,0.0,10
d44cf9c28c392d29,Shut you dub drunk bastard. Have a great at your computer you dick.,1,Shut you dub drunk bastard Have a great at your computer you dick,Shut dub drunk bastard Have great computer dick,Shut dub drunk bastard Have great computer dick,8,0,0.0,0,0.0,2
2788626d417a60ca,"What's up? 

Hiya Ceoil. Why did ya delete my posting at 's talk-page?",0,What s up Hiya Ceoil Why did ya delete my posting at s talk page,What Hiya Ceoil Why ya delete posting talk page,What Hiya Coil Why a delete posting talk page,9,0,0.0,0,0.0,4
4a666b919a0c871a,"What difference does it make? GO AWAY. I am NOT testing, I am making edits that you decide to RV just because they're by me.",1,What difference does it make GO AWAY I am NOT testing I am making edits that you decide to RV just because they re by me,What difference make GO AWAY I NOT testing I making edits decide RV,What difference make GO AWAY I NOT testing I making edits decide RE,13,6,0.46153846153846156,0,0.0,3
54f1c17d775fa452,"Haha 

God you're a moron.. protecting the fundies...",1,Haha God you re a moron protecting the fundies,Haha God moron protecting fundies,Hama God moron protecting undies,5,0,0.0,0,0.0,3
9f024491e673f702,"You are a major fag 

I am going to write you a paragraph to why you are a fag and to never contact me again.
 
Dear GB fag (whoops),
You are a fag because you are trying to get with me when I am a man and so are you (I hope). You also act in dooshish way. You dont like to play pranks on a dooshish website. And last if you contact me again I will say such mean things you will never bother me again.
 Bye GB Fag hopefully foreve",1,You are a major fag I am going to write you a paragraph to why you are a fag and to never contact me again Dear GB fag whoops You are a fag because you are trying to get with me when I am a man and so are you I hope You also act in dooshish way You dont like to play pranks on a dooshish website And last if you contact me again I will say such mean things you will never bother me again Bye GB Fag hopefully foreve,You major fag I going write paragraph fag never contact Dear GB fag whoops You fag trying get I man I hope You also act dooshish way You dont like play pranks dooshish website And last contact I say mean things never bother Bye GB Fag hopefully foreve,You major fag I going write paragraph fag never contact Dear GO fag whoops You fag trying get I man I hope You also act dooshish way You done like play pranks dooshish website And last contact I say mean things never bother Bye GO Fag hopefully foreve,48,6,0.125,0,0.0,9
1fc986a1e3a71b61,"Thx for LOL 

You are a steaming, shocking pile of dead bodies and crap. You speak lies upon lies. You bathe in your own filth, not by choice, but by default. You murder children. Flies gather from far away to land on your oozing bedsores.

You are not worthwhile. You are not happy. Your words are tiny and your deeds are less. You are a waste of skin and atoms. The entropy you produce is inexcusable.

Please stop living. 

The Illinois Nazis",1,Thx for LOL You are a steaming shocking pile of dead bodies and crap You speak lies upon lies You bathe in your own filth not by choice but by default You murder children Flies gather from far away to land on your oozing bedsores You are not worthwhile You are not happy Your words are tiny and your deeds are less You are a waste of skin and atoms The entropy you produce is inexcusable Please stop living The Illinois Nazis,Thx LOL You steaming shocking pile dead bodies crap You speak lies upon lies You bathe filth choice default You murder children Flies gather far away land oozing bedsores You worthwhile You happy Your words tiny deeds less You waste skin atoms The entropy produce inexcusable Please stop living The Illinois Nazis,The LOW You steaming shocking pile dead bodies crap You speak lies upon lies You bathe filth choice default You murder children Flies gather far away land oozing bedsores You worthwhile You happy Your words tiny deeds less You waste skin atoms The entropy produce inexcusable Please stop living The Illinois Nazis,52,1,0.019230769230769232,0,0.0,14
a2532e8ae50eabf6,"im pissed right now,, u changed that damn thing i wrote. let me tell u somethin bud. if u ever change that again..im gonna get steve magranham and have him flipp uhhh dam trailer on ur ass. so rember dont do it again and that steve my buddy is the worlds strongest redneck.",1,im pissed right now u changed that damn thing i wrote let me tell u somethin bud if u ever change that again im gonna get steve magranham and have him flipp uhhh dam trailer on ur ass so rember dont do it again and that steve my buddy is the worlds strongest redneck,im pissed right u changed damn thing wrote let tell u somethin bud u ever change im gon na get steve magranham flipp uhhh dam trailer ur ass rember dont steve buddy worlds strongest redneck,in pissed right a changed damn thing wrote let tell a somethin bud a ever change in on a get steve magranham flip utah dam trailer or ass member done steve buddy worlds strongest redneck,35,0,0.0,0,0.0,5
32d0ddc83f39a146,"Why?

Why would you talk about me like that, You have no reason and I don't appreciate Samir(the faggit gaybob homosexual) blcoking me. Why do dirt to me, put dirt on yourself. Watch soon I'll be an adminastator.",1,Why Why would you talk about me like that You have no reason and I don t appreciate Samir the faggit gaybob homosexual blcoking me Why do dirt to me put dirt on yourself Watch soon I ll be an adminastator,Why Why would talk like You reason I appreciate Samir faggit gaybob homosexual blcoking Why dirt put dirt Watch soon I adminastator,Why Why would talk like You reason I appreciate amir faggit gabon homosexual blcoking Why dirt put dirt Watch soon I adminastator,22,2,0.09090909090909091,0,0.0,4
4fe97ed22b90690d,place {{Wikipedia:WikiProject History/Outreach/Userbox1}} on the page to display:ÃÂÃÂ (talkÃÂÃÂ ÃÂÃÂ· contribs),0,place Wikipedia WikiProject History Outreach Userbox1 on the page to display Ã Ã talkÃ Ã Ã Ã contribs,place Wikipedia WikiProject History Outreach Userbox1 page display Ã Ã talkÃ Ã Ã Ã contribs,place Wikipedia WikiProject History Outreach Userbox1 page display A A talk A A A contribs,15,5,0.3333333333333333,0,0.0,3
6d6edd7e176f14e3,"Of course, you dummy. Look at the politics of this horrible monster81.178.153.156",1,Of course you dummy Look at the politics of this horrible monster81 178 153 156,Of course dummy Look politics horrible monster81 178 153 156,Of course dummy Look politics horrible monster81 178 153 156,10,0,0.0,3,0.3,5
